index,salary_id,employer_name,location_name,Latitude,Longitude,location_state,location_country,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at
183,420,zillow group,san francisco,37.7749295,-122.4194155,,,senior software engineer,Software,Senior,5.0,2.0,145000.0,10000.0,0.0,10000,,3/21/16 13:36
184,423,stealth startup,san francisco,37.7749295,-122.4194155,,,programmer,Other,,15.0,1.0,175000.0,0.0,0.0,0,,3/21/16 13:36
185,428,microsoft,redmond,47.6739881,-122.121512,,,sde ii,Software,2,11.0,4.0,102000.0,6000.0,13000.0,22000,,3/21/16 13:36
186,429,google,mountain view,37.3860517,-122.0838511,,,software engineer,Software,,4.0,1.0,130000.0,20000.0,20000.0,"40,000","negotiated from 0 signing bonus to 20k, and from 160 GSUs to 200",3/21/16 13:36
187,432,microsoft,seattle,47.6061389,-122.3328481,,,product manager,Management,,0.0,1.0,105000.0,20000.0,0.0,20000,,3/21/16 13:36
188,433,facebook,menlo park,37.4529598,-122.1817252,,,data scientist,Data,,4.0,4.0,206000.0,50000.0,50000.0,100000,,3/21/16 13:36
189,434,ibm,chicago,41.8781136,-87.6297982,,,managing consultant,Other,,10.0,10.0,123000.0,2000.0,1000.0,0,,3/21/16 13:36
190,435,amazon,"seattle, wa",47.6061389,-122.3328481,WA,US,sr. product manager,Management,Senior,7.0,2.7,128000.0,50000.0,,70000,,3/21/16 13:36
191,440,sfdc,san francisco,37.7749295,-122.4194155,,,principle member of technical staff,Other,,13.0,3.0,156000.0,60000.0,40000.0,25000,,3/21/16 13:37
192,441,microsoft,"seattle, wa",47.6061389,-122.3328481,WA,US,software development engineer,Software,,10.0,10.0,190000.0,0.0,65000.0,68000,,3/21/16 13:37
193,443,simplotel,"bangalore, india",12.9715987,77.5945627,,IN,senior software engineer,Software,Senior,3.5,1.0,18000.0,0.0,,2250,,3/21/16 13:37
194,445,interactive development agency,salt lake city,40.7607793,-111.8910474,,,software developer,Software,,2.0,2.0,60000.0,0.0,0.0,0,,3/21/16 13:37
195,446,popsugar,"san francisco, ca",37.7749295,-122.4194155,CA,US,senior software engineer,Software,Senior,12.0,1.0,135000.0,0.0,0.0,0,,3/21/16 13:37
196,447,facebook,menlo park,37.4529598,-122.1817252,,,software engineer,Software,,3.0,1.0,152000.0,22000.0,15000.0,80000,,3/21/16 13:37
198,451,med size us based it co.,"bristol, uk",51.454513,-2.58791,,,software engineer,Software,,6.0,2.0,45000.0,,5.0,,,3/21/16 13:38
199,453,google,london,51.5072178,-0.1275862,,,web solutions engineer,Web,,8.0,4.0,88000.0,0.0,15000.0,35000,WSE is not a SWE,3/21/16 13:38
200,454,intergen,wellington,-41.2923814,174.7787463,,,senior developer,Software,Senior,6.0,2.0,90000.0,,,,,3/21/16 13:38
201,457,epam systems,mountain view,37.3860517,-122.0838511,,,lead software engineer,Software,,5.0,2.0,130000.0,0.0,20000.0,,,3/21/16 13:38
203,464,google,mountain view,37.3860517,-122.0838511,,,analyst,Data,,7.0,4.0,101000.0,7500.0,15000.0,50000,,3/21/16 13:38
204,465,tapjoy,boston,42.3600825,-71.0588801,,,senior engineer,Engineering,Senior,6.0,3.0,110406.48,0.0,11040.0,0,,3/21/16 13:38
205,466,private,"stuart, fl",27.197548,-80.2528257,FL,US,web developer,Web,,10.0,2.0,75000.0,0.0,0.0,0,,3/21/16 13:38
206,469,cisco,boston,42.3600825,-71.0588801,,,architect,Other,,15.0,6.0,162000.0,,48000.0,10000,,3/21/16 13:39
207,470,facebook,menlo park,37.4529598,-122.1817252,,,software engineering intern,Software,Intern,1.0,0.0,96000.0,0.0,0.0,0,,3/21/16 13:39
208,473,bk engineering,nc,35.7595731,-79.0192997,,,software engineer,Software,,4.0,4.0,90000.0,5000.0,8000.0,0,,3/21/16 13:39
209,475,i.b.m.,north carolina,35.7595731,-79.0192997,NC,US,senior software engineer,Software,Senior,18.0,12.0,29000.0,0.0,0.0,0,Thank you for this service!,3/21/16 13:39
210,477,anon,los angeles,34.0549076,-118.242643,,,software developer,Software,,2.0,1.0,60000.0,0.0,0.0,0,,3/21/16 13:39
211,478,series a ($8mm) funded startup,bengaluru,12.9715987,77.5945627,,,tech lead,Software,,3.5,0.25,33000.0,0.0,7500.0,0,Bangalore guys n gals please contribute. :-),3/21/16 13:39
212,479,liveperson,"atlanta, georgia",33.748752,-84.3876845,,GE,devops engineer,Engineering,,1.0,1.0,46999.0,0.0,0.0,0,,3/21/16 13:39
213,480,facebook,"seattle, wa usa",47.6061389,-122.3328481,WA,US,software engineer,Software,,7.0,3.0,167000.0,25000.0,25000.0,"Signing grant: 9,600 RSUs (250k) vesting over 4 years (25% at year 1, 1/36 every quarter after), currently worth $1m due to stock price, $50k-100k in refreshers on same vesting schedule each year thereafter","Strict 40 hr / wk. 8 months parental leave taken. Always ""meets"" or ""exceeds"" performance rating.",3/21/16 13:39
214,481,tableau software,chicago,41.8781136,-87.6297982,,,solution architect,Other,,16.0,2.0,103000.0,,15000.0,28000,,3/21/16 13:40
215,484,microsoft,redmon,,,,,software engineer,Software,,6.8,0.0,106000.0,15000.0,20000.0,30000,,3/21/16 13:40
218,489,ignition one,new york city,40.7127753,-74.0059728,NY,US,software engineer,Software,,8.0,1.0,155000.0,0.0,36000.0,,Don't work here.,3/21/16 13:40
219,490,< 5 person startup,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,6.0,1.0,125000.0,0.0,0.0,25000,,3/21/16 13:40
220,492,lockheed martin,"owego, ny",42.1034075,-76.2621549,NY,US,associate electrical engineer,Engineering,,1.0,1.0,60528.0,0.0,0.0,3%,,3/21/16 13:40
222,495,optum,"boston, ma",42.3600825,-71.0588801,MA,US,junior systems engineer,Engineering,Junior,1.0,3.0,80000.0,0.0,5.0,0,,3/21/16 13:40
223,496,a company in sf,vancouver,49.2827291,-123.1207375,,,software engineer,Software,,20.0,2.0,125000.0,0.0,1250.0,0,,3/21/16 13:40
224,499,intel,"santa clara, ca",37.3541079,-121.9552356,CA,US,senior software engineer,Software,Senior,12.0,4.0,145000.0,0.0,30000.0,,,3/21/16 13:40
225,500,lendup,san francisco,37.7749295,-122.4194155,,,growth team (title would give me away),Other,,10.0,1.0,120000.0,0.0,0.0,10000,,3/21/16 13:40
226,501,viacom,new york city,40.7127753,-74.0059728,NY,US,ios developer,Software,,1.0,0.0,92000.0,0.0,0.0,0,,3/21/16 13:40
227,502,education,florida,27.6648274,-81.5157535,FL,US,it director,Management,,20.0,10.0,75000.0,,,,,3/21/16 13:40
229,506,oracle,london,51.5072178,-0.1275862,,,developer,Software,,2.0,1.5,46000.0,0.0,4000.0,0,,3/21/16 13:41
231,511,microsoft,frankfurt,50.1109221,8.6821267,,,software engineer,Software,,6.0,2.0,73200.0,,,,,3/21/16 13:41
232,517,paychex,"rochester, ny",43.1565779,-77.6088465,NY,US,junior java developer,Software,Junior,2.0,0.0,60000.0,0.0,,,,3/21/16 13:41
233,518,midstage startup,"san francisco, ca",37.7749295,-122.4194155,CA,US,software developer,Software,,1.0,1.0,120000.0,0.0,12000.0,1000,,3/21/16 13:41
234,519,microsoft,"redmond, wa",47.6739881,-122.121512,WA,US,software developer,Software,,2.0,2.0,120000.0,8000.0,8000.0,8000,,3/21/16 13:41
235,521,nokia,canada,56.130366,-106.346771,,CA,software development engineer,Software,,3.0,3.0,57450.0,,7.0,,,3/21/16 13:41
236,522,uber,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,1.5,1.5,137000.0,0.0,,192000,,3/21/16 13:42
237,523,city of college station,"college station, tx",30.627977,-96.3344068,TX,US,systems analyst,Data,,2.0,1.0,51000.0,0.0,0.0,0,,3/21/16 13:42
238,525,a series b startup,san francisco,37.7749295,-122.4194155,,,ios software engineer,Software,,5.0,0.6,115000.0,,,30000,,3/21/16 13:42
239,527,dukker,4chinz,,,,,professional hoe,Other,,55.0,40.0,120.0,120.0,12.0,12,OP is a faggot,3/21/16 13:42
240,530,xoom,sf,37.7749295,-122.4194155,,,software engineer,Software,,4.0,4.0,125000.0,0.0,0.0,10000,,3/21/16 13:42
241,531,harvard,"cambridge, ma",42.3736158,-71.1097335,MA,US,graduate student / research assistant,Other,,6.0,6.0,32000.0,0.0,0.0,0,"Work over 80 h a week, 7 days a week. Life of a graduate student!",3/21/16 13:42
242,532,nasa,washington dc,38.9071923,-77.0368707,WA,US,software engineer,Software,,1.0,1.0,78000.0,,,,,3/21/16 13:42
243,534,google,mountain view,37.3860517,-122.0838511,,,software engineer,Software,,5.0,2.0,140000.0,30000.0,50000.0,50000,,3/21/16 13:42
244,537,amex,new york,40.7127753,-74.0059728,NY,US,software engineer,Software,,6.8,,98000.0,9000.0,,,,3/21/16 13:42
245,538,linklaters,new york city,40.7127753,-74.0059728,NY,US,it support engineer,Engineering,,6.0,0.0,50000.0,0.0,0.0,0,"Position is a physical Help Desk. Lot's of working perks. Stocked Pantries with teas, coffees, espressos for free. Every Friday there is a 'Drink Carts' misc snack food and drinks (alcoholic and non). Every Month there is a Popcorn day. Plus more working perks. ",3/21/16 13:43
246,539,small startup,san francisco,37.7749295,-122.4194155,,,senior security researcher,Other,Senior,13.0,2.0,155000.0,0.0,0.0,0,,3/21/16 13:43
247,542,exl landa,chico ca,39.7284944,-121.8374777,CA,US,software qa tech,Software,,5.0,5.0,45000.0,,2000.0,,,3/21/16 13:43
248,543,navy,ca,36.778261,-119.4179324,,,grad student,Other,,1.0,1.0,70000.0,15000.0,0.0,0,,3/21/16 13:43
249,544,netsuite,"oklahoma city, ok",35.4675602,-97.5164276,OK,US,sr. software engineer ii,Software,2,15.0,1.0,120000.0,0.0,0.0,10000,,3/21/16 13:43
250,545,poop works,san francisco,37.7749295,-122.4194155,,,cto,Management,,10.0,2.0,190000.0,25000.0,25000.0,25000,,3/21/16 13:43
251,546,netlight consulting,"stockholm, sweden",59.3293235,18.0685808,,SE,consultant,Other,,2.0,1.0,52200.0,0.0,0.0,0,,3/21/16 13:43
252,547,large german energy company,nordrhein-westfalen,51.4332367,7.6615938,,,platform engineer,Engineering,,4.0,2.0,42000.0,0.0,3000.0,0,,3/21/16 13:43
253,551,mozilla,paris,48.856614,2.3522219,,,software engineer,Software,,5.0,2.0,64960.0,0.0,21000.0,0,,3/21/16 13:44
254,552,airbnb,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,3.0,1.5,118000.0,0.0,0.0,40000,New Grad,3/21/16 13:44
255,555,apple,austin,30.267153,-97.7430608,,,sr. developer,Software,Senior,15.0,3.0,101000.0,,7000.0,25000,,3/21/16 13:44
256,556,quintiq,"radnor, pa",40.0462208,-75.3599105,PA,US,algorithm expert,Other,,5.0,1.0,80000.0,0.0,4000.0,500,They totally underpay here.,3/21/16 13:44
257,558,salesforce,san francisco,37.7749295,-122.4194155,,,lead member of technical staff,Other,,5.0,0.0,190000.0,15000.0,30000.0,37000,,3/21/16 13:44
258,559,startup,nyc,40.7127753,-74.0059728,,,cto,Management,,21.0,2.0,150000.0,,,,,3/21/16 13:44
259,561,vml,"kansas city, mo",39.0997265,-94.5785667,KS,US,interactive web developer,Web,,4.0,1.0,55000.0,0.0,0.0,0,,3/21/16 13:44
260,562,c2s tech,"redmond, wa",47.6739881,-122.121512,WA,US,front end developer,Web,,5.0,0.5,60000.0,0.0,0.0,0,,3/21/16 13:44
262,566,12 employee startup,"calgary, canada",51.0447331,-114.0718831,,CA,front end web developer,Web,,3.0,1.0,70000.0,0.0,0.0,TBD,,3/21/16 13:44
263,568,ibm watson research,"yorktown,ny",41.2625965,-73.8183804,,,research intern,Other,Intern,0.0,1.0,100000.0,0.0,0.0,0,,3/21/16 13:44
264,570,amazon,"seattle, wa",47.6061389,-122.3328481,WA,US,software development engineer ii,Software,2,4.0,2.0,121000.0,38000.0,0.0,10500,,3/21/16 13:44
265,571,of rochester brain and cognitive sciences,rochester ny,43.1565779,-77.6088465,NY,US,graduate student,Other,,3.0,3.0,26000.0,0.0,0.0,0,Stipend does not depend on TA duties,3/21/16 13:45
266,575,1000+ consulting company / service contractor,"dortmund, germany",51.5135872,7.4652981,,DE,software engineer,Software,,2.0,2.0,45000.0,0.0,5000.0,"1,000âÂ","Java development, uniform payment first 3 years",3/21/16 13:45
267,576,1,w,,,,,asd,Other,,11.0,6.0,100000.0,10000.0,1000.0,5,,3/21/16 13:45
268,578,startup,austin,30.267153,-97.7430608,,,software engineer,Software,,2.0,1.0,85000.0,,,5000,,3/21/16 13:45
269,580,yahoo,sf,37.7749295,-122.4194155,,,software engineer,Software,,5.0,3.0,157500.0,0.0,5000.0,80000,,3/21/16 13:45
270,582,mobiquity,"gainesville, fl",29.6519563,-82.324998,FL,US,ios developer,Software,,2.0,1.25,55000.0,0.0,0.0,0,,3/21/16 13:45
271,583,telus,vancouver,49.2827291,-123.1207375,,,business systems analyst,Data,,4.0,3.0,60200.0,0.0,10.0,40% match on 6 percent you buy,,3/21/16 13:45
272,584,adobe,san francisco,37.7749295,-122.4194155,,,web developer,Web,,4.0,1.0,155000.0,5000.0,,12000,,3/21/16 13:45
273,591,intel,hillsboro,45.5201113,-122.989848,,,device yield engineer,Engineering,,0.0,0.0,117000.0,8000.0,13000.0,1000,,3/21/16 13:45
274,592,d-wave,vancouver bc,49.2827291,-123.1207375,BC,CA,algorithmic software developer,Software,,3.0,1.0,90000.0,0.0,0.0,0,,3/21/16 13:46
275,593,meltwater,sweden,60.128161,18.643501,,SE,developer,Software,,6.0,0.0,56000.0,0.0,4000.0,0,,3/21/16 13:46
276,596,wyle,"lexington park, md",38.2575517,-76.4620928,MD,US,software engineer,Software,,7.0,3.0,79000.0,0.0,0.0,0,,3/21/16 13:46
277,598,50-person startup post series a,"washington, dc",38.9071923,-77.0368707,WA,US,software engineer,Software,,6.8,1.0,115000.0,10000.0,,5000 shares,,3/21/16 13:46
278,599,lockheed martin,"austin, tx",30.267153,-97.7430608,TX,US,senior business analyst,Data,Senior,7.0,3.0,99500.0,0.0,4000.0,0,,3/21/16 13:46
279,600,an unnamed advertising agency,"halifax, ns, canada",44.6475811,-63.5727683,,CA,devops lead,Other,,3.0,1.0,53000.0,0.0,1500.0,0,,3/21/16 13:46
280,601,logic technology,"schenectady, ny",42.8142432,-73.9395687,NY,US,technical director,Management,,13.0,12.0,93500.0,0.0,15000.0,0,,3/21/16 13:46
282,607,self,"washington, dc",38.9071923,-77.0368707,WA,US,independent software engineer,Software,,14.0,6.0,230000.0,0.0,0.0,,,3/21/16 13:46
283,609,jp morgan,london,51.5072178,-0.1275862,,,associate developer,Software,,5.0,1.0,74000.0,0.0,15000.0,0,,3/21/16 13:46
284,610,government/higher education,arizona,34.0489281,-111.0937311,AZ,US,developer / system analyst,Data,,6.0,3.0,46000.0,0.0,0.0,0,Job duties are likely the same as a full stack web developer in private industry.,3/21/16 13:46
285,611,farmers,woodland hills,34.165357,-118.6089752,,,analyst programmer iii,Data,3,20.0,7.0,103000.0,,25000.0,,,3/21/16 13:46
286,615,openx,pasadena,34.1477849,-118.1445155,,,software engineer,Software,,3.0,1.5,120000.0,20000.0,16000.0,,,3/21/16 13:47
287,619,google,nyc,40.7127753,-74.0059728,,,software engineer,Software,,20.0,10.0,152000.0,0.0,27000.0,50000,,3/21/16 13:47
288,624,random startup,berlin,52.5200066,13.404954,,,devops,Operations,,5.0,0.5,65000.0,0.0,0.0,30000,,3/21/16 13:47
289,625,code for america,san francisco,37.7749295,-122.4194155,,,designer,Other,,8.0,1.0,96000.0,0.0,0.0,0,,3/21/16 13:47
290,626,aecom,"richmond, ky",37.7478572,-84.2946539,KY,US,automation engineer,Engineering,,17.0,4.0,112000.0,0.0,0.0,0,,3/21/16 13:47
291,629,business insider,"new york, ny",40.7127753,-74.0059728,NY,US,director of infrastructure,Management,,6.8,1.0,125000.0,0.0,10000.0,0,,3/21/16 13:47
292,630,seattlestartupco,seattle,47.6061389,-122.3328481,,,senior software engineer,Software,Senior,5.0,1.5,115000.0,0.0,10000.0,10000,,3/21/16 13:47
294,632,tibco software,palo alto,37.4418834,-122.1430195,,,architect / principal engineer,Engineering,,10.0,8.0,140000.0,0.0,10000.0,0,,3/21/16 13:47
295,633,financial software company,"washington, dc",38.9071923,-77.0368707,WA,US,software engineer,Software,,4.0,2.0,140000.0,0.0,0.0,0,,3/21/16 13:47
296,636,secretsecretsecret,canada,56.130366,-106.346771,,CA,team lead,Management,,6.0,3.0,72600.0,0.0,0.0,90000,,3/21/16 13:48
297,638,consulting company,"chicago, il",41.8781136,-87.6297982,IL,US,devops engineer,Engineering,,6.0,3.0,95000.0,0.0,0.0,0,Consulting for a Fortune 500 company,3/21/16 13:53
299,643,microsoft,seattle,47.6061389,-122.3328481,,,software engineer,Software,,0.0,0.0,106000.0,60000.0,10000.0,20000,New Grad,3/21/16 13:48
300,644,freelance,amsterdam,52.3675734,4.9041389,,,software engineer,Software,,10.0,2.0,90000.0,0.0,0.0,,,3/21/16 13:48
302,646,yext,new york,40.7127753,-74.0059728,NY,US,engineer,Engineering,,6.8,2.0,100000.0,,,,,3/21/16 13:48
303,647,18f,new york city,40.7127753,-74.0059728,NY,US,innovation specialist,Other,,7.0,0.0,145000.0,0.0,0.0,0,,3/21/16 13:48
304,648,shell oil,"houston, tx",29.7604267,-95.3698028,TX,US,application developer,Software,,10.0,2.0,216000.0,,,,Contractor at $120/hour for approximately 1800 hours/year.,3/21/16 13:48
305,649,logic technology,"schenectady, ny",42.8142432,-73.9395687,NY,US,technical director,Management,,13.0,12.0,73000.0,0.0,5000.0,0,,3/21/16 13:48
306,653,self emplyed,"warsaw, poland",52.2296756,21.0122287,,PL,developer,Software,,6.0,3.0,28.0,0.0,0.0,0,,3/21/16 13:49
307,656,microsoft,redmond,47.6739881,-122.121512,,,software engineer,Software,,0.0,0.5,105000.0,10000.0,10000.0,15000,,3/21/16 13:49
308,657,capital one,toronto,43.653226,-79.3831843,,,senior software engineer,Software,Senior,7.0,1.0,95000.0,0.0,6000.0,8000,,3/21/16 13:49
309,658,livingsocial,"portland, or",45.515232,-122.6783853,OR,US,sr. software engineer,Software,Senior,7.0,2.0,108000.0,,2000.0,,,3/21/16 13:49
310,659,arbor networks,"ann arbor, mi",42.2808256,-83.7430378,MI,US,software engineer,Software,,6.8,,105000.0,,,,,3/21/16 13:49
311,660,verificient technologies,nyc,40.7127753,-74.0059728,,,web developer,Web,,8.0,2.0,65000.0,0.0,0.0,0,,3/21/16 13:49
312,665,m.h. frank ltd.,"clemson, sc",34.6834382,-82.8373654,SC,US,sales associate,Other,,3.0,3.0,12000.0,0.0,100.0,0,I am a college student.,3/21/16 13:49
313,667,an agency,uk,55.378051,-3.435973,,,head of front end,Web,,16.0,15.0,59724.0,500.0,1422.0,0,,3/21/16 13:49
314,668,luminoso,"cambridge, ma",42.3736158,-71.1097335,MA,US,software engineer,Software,,2.0,1.0,75000.0,0.0,0.0,0,,3/21/16 13:49
315,671,medium-size sf biotech,south san francisco,37.654656,-122.4077498,,,software developer,Software,,8.0,2.0,130000.0,20000.0,,,,3/21/16 13:49
316,672,startup,"san francisco (palo alto), ca",37.4418834,-122.1430195,CA,US,software engineer,Software,,3.0,1.0,100000.0,2500.0,1500.0,,2% equity over 4 years,3/21/16 13:49
317,676,google,new york,40.7127753,-74.0059728,NY,US,software engineer,Software,,1.0,1.0,115000.0,15000.0,15000.0,45000,,3/21/16 13:50
319,678,tomtom,amsterdam,52.3675734,4.9041389,,,expert software engineer,Software,,10.0,6.0,60000.0,,9000.0,3000,,3/21/16 13:50
320,679,telecom company,san jose,37.33874,-121.8852525,,,lead engineer,Engineering,,15.0,3.0,152000.0,,18000.0,,,3/21/16 13:50
321,683,deloitte,south africa,-30.559482,22.937506,,ZA,assistant manager,Management,,5.0,0.5,45000.0,0.0,800.0,0,,3/21/16 13:50
322,684,united states government,"fayetteville, ar",36.0626579,-94.1605839,AR,US,it technician,Other,,2.0,1.0,49300.0,,150.0,,,3/21/16 13:50
323,685,tableau software,seattle,47.6061389,-122.3328481,,,senior software engineer,Software,Senior,5.0,5.0,135000.0,300000.0,13500.0,120000,,3/21/16 13:50
324,686,refme,london,51.5072178,-0.1275862,,,head of mobile,Other,,2.0,2.0,45000.0,0.0,0.0,30000,,3/21/16 13:50
325,687,amazon,germany,51.165691,10.451526,,DE,sde2,Software,2,7.0,3.0,70000.0,10000.0,,"âÂ25,000",,3/21/16 13:50
326,694,enterprise software company,"pleasanton, ca",37.6604484,-121.8757968,CA,US,front end developer,Web,,15.0,1.0,105000.0,0.0,0.0,15000,,3/21/16 13:50
327,695,ebay,"san jose, ca",37.33874,-121.8852525,CA,US,mts ii software engineer,Software,,20.0,8.0,181000.0,,20000.0,45000,,3/21/16 13:51
328,697,teksystems,"lincoln, ne",40.8136634,-96.7025764,NE,US,senior applications developer,Software,Senior,10.0,3.0,80000.0,0.0,0.0,0,"Contractor.  No sick time, no holiday time, no overtime, no insurance,  etc.",3/21/16 13:51
329,700,neustar,"sterling, va",39.0066993,-77.4291298,VA,US,software engineer ii,Software,2,4.0,3.0,89000.0,,10.0,,,3/21/16 13:51
330,701,startup,san francisco,37.7749295,-122.4194155,,,cto,Management,,14.0,2.0,135000.0,,,,,3/21/16 13:51
331,705,twitter,san francisco,37.7749295,-122.4194155,,,senior software engineer,Software,Senior,9.8,3.75,164000.0,0.0,0.0,200000,,3/21/16 13:51
332,707,s,p,,,,,aws solutions architect,Other,,10.0,2.0,54000.0,0.0,0.0,0,,3/21/16 13:51
333,711,here,chicago,41.8781136,-87.6297982,,,software engineer i,Software,1,1.5,0.0,80800.0,0.0,7000.0,0,,3/21/16 13:52
334,712,alliant energy,"madison, wi",43.0721661,-89.4007501,WI,US,senior it analyst,Data,Senior,8.0,1.0,103000.0,0.0,15450.0,0,This place is good for your wallet but bad for your career,3/21/16 13:51
335,714,gg,dsvao,7.0736114,125.6110248,,,pres,Other,,35.0,20.0,75000.0,2000.0,3000.0,0,,3/21/16 13:52
336,715,expedia,"bellevue, wa",47.6101497,-122.2015159,WA,US,software development engineer i,Software,1,1.0,0.0,105500.0,20000.0,10.0,"10,000",,3/21/16 13:52
337,719,best buy,"minneapolis, mn",44.977753,-93.2650108,MN,US,web engineer ii,Web,2,7.0,2.0,125000.0,5000.0,15000.0,0,,3/21/16 13:52
338,721,propeller studios,toronto,43.653226,-79.3831843,,,principal developer,Software,,4.0,1.0,27557.6,0.0,0.0,0,"Converted 36k/y CAD to USD on March 21st, 2016.",3/21/16 13:52
